2.047620000000000000e+06
2.003467000000000000e+06
2.767315000000000000e+06
3.443985000000000000e+06
4.289852000000000000e+06
7.666621000000000000e+06
4.742825000000000000e+06
3.570485000000000000e+06
3.735274000000000000e+06
4.830999000000000000e+06
3.640471000000000000e+06
3.195971000000000000e+06
0.000000000000000000e+00
0.000000000000000000e+00
2.719213000000000000e+06
2.467381000000000000e+06
2.130797000000000000e+06
2.426771000000000000e+06
2.947377000000000000e+06
2.085740000000000000e+06
2.341291000000000000e+06
3.139866000000000000e+06
0.000000000000000000e+00
0.000000000000000000e+00
3.493750000000000000e+06
4.226060000000000000e+06
3.852887000000000000e+06
9.166137000000000000e+06
3.396960000000000000e+06
3.569478000000000000e+06
2.997749000000000000e+06
1.145437000000000000e+06
1.607025000000000000e+06
1.123995000000000000e+06
1.573118000000000000e+06
3.954658000000000000e+06
1.217236000000000000e+06
1.572822000000000000e+06
3.037890000000000000e+06
2.474104000000000000e+06
2.230540000000000000e+06
3.296941000000000000e+06
1.483103000000000000e+06
2.837613000000000000e+06
2.250260000000000000e+06
1.854118000000000000e+06
4.809432000000000000e+06
3.683844000000000000e+06
1.773748000000000000e+06
2.497738000000000000e+06
3.756979000000000000e+06
4.340195000000000000e+06
2.427306000000000000e+06
3.899443000000000000e+06
3.432787000000000000e+06
1.749222000000000000e+06
6.546644000000000000e+06
1.230572000000000000e+06
1.930591000000000000e+06
2.133356000000000000e+06
3.261081000000000000e+06
5.660227000000000000e+06
2.946976000000000000e+06
5.215351000000000000e+06
5.567444000000000000e+06
1.261597800000000000e+07
1.495372000000000000e+06
1.758214000000000000e+06
1.745439000000000000e+06
2.431213000000000000e+06
1.393914000000000000e+06
2.011997000000000000e+06
1.814923000000000000e+06
2.059134000000000000e+06
1.086868000000000000e+06
1.299135000000000000e+06
1.389655000000000000e+06
1.593524000000000000e+06
1.151004000000000000e+06
1.149414000000000000e+06
0.000000000000000000e+00
0.000000000000000000e+00
1.602750000000000000e+06
1.021800000000000000e+06
1.319054000000000000e+06
1.373321000000000000e+06
9.853630000000000000e+05
1.483264000000000000e+06
1.112290000000000000e+06
2.172086000000000000e+06
6.574700000000000000e+05
7.525170000000000000e+05
7.259420000000000000e+05
8.091970000000000000e+05
7.272210000000000000e+05
6.932710000000000000e+05
1.192922000000000000e+06
1.229526000000000000e+06
7.330010000000000000e+05
7.891620000000000000e+05
4.645080000000000000e+05
5.925970000000000000e+05
6.748390000000000000e+05
7.235260000000000000e+05
7.081180000000000000e+05
1.053277000000000000e+06
6.723790000000000000e+05
7.212510000000000000e+05
7.661870000000000000e+05
5.747140000000000000e+05
6.640260000000000000e+05
8.126380000000000000e+05
5.945060000000000000e+05
8.355040000000000000e+05
4.173150000000000000e+06
2.802384000000000000e+06
2.552642000000000000e+06
2.119696000000000000e+06
1.471471000000000000e+06
1.946954000000000000e+06
2.755949000000000000e+06
2.765341000000000000e+06
3.355325000000000000e+06
3.574745000000000000e+06
3.490673000000000000e+06
3.323675000000000000e+06
4.833425000000000000e+06
3.869570000000000000e+06
5.125015000000000000e+06
5.840363000000000000e+06
2.416252000000000000e+06
3.062618000000000000e+06
2.410486000000000000e+06
2.881113000000000000e+06
1.818622000000000000e+06
2.770071000000000000e+06
